ID;type;locale;fr_FR;category;min_value;max_value;step_value;Option1;Option2;Option3;Option4;Option5;Option6;Option7;Option8;Option9;Option10;;
453;STEP_LABELED;es_ES;¿Alguna vez te has sentido atraído por una persona de tu mismo sexo?;4;;;;Nunca;Una vez;Unas pocas veces;Todo el tiempo;;;;;;;;
453;STEP_LABELED;fr_FR;Avez-vous déjà été attiré par une personne du même sexe que vous ?;4;;;;Jamais;1 fois;Quelques fois;Tout le temps;;;;;;;;
454;STEP_LABELED;en_US;Have you ever cheated on your partner?;4;;;;Never;Once;Regularly;Often;All the time;;;;;;;
454;STEP_LABELED;es_ES;¿Alguna vez has engañado a tu pareja?;4;;;;Nunca;Una vez;Regularmente;A menudo;Todo el tiempo;;;;;;;
454;STEP_LABELED;fr_FR;Avez-vous déjà trompé votre partenaire?;4;;;;Jamais;Une fois;Régulièrement;Souvent;Tout le temps;;;;;;;
455;CONTINUOUS;en_US;What is the maximum number of times you have had sex in one day?;4;0;10;1;;;;;;;;;;;;
455;CONTINUOUS;es_ES;¿Cuál es el número máximo de veces que has hecho el amor en un día?;4;0;10;1;;;;;;;;;;;;
455;CONTINUOUS;fr_FR;Quel est le nombre maximum de fois que vous avez fait l'amour dans une journée ?;4;0;10;1;;;;;;;;;;;;
456;STEP_LABELED;en_US;Do you have nightmares?;8;;;;Never;Sometimes;Regularly;Often;All the time;;;;;;;
456;STEP_LABELED;es_ES;¿Tienes pesadillas?;8;;;;Nunca;A veces;Regularmente;A menudo;Todo el tiempo;;;;;;;
456;STEP_LABELED;fr_FR;Faites-vous des cauchemars?;8;;;;Jamais;Parfois;Régulièrement;Souvent;Tout le temps;;;;;;;
457;STEP_LABELED;en_US;Have you ever had sex in front of witnesses? ;4;;;;Never;Sometimes;Regularly;Often;All the time;;;;;;;
457;STEP_LABELED;es_ES;¿Alguna vez has hecho el amor delante de testigos? ;4;;;;Nunca;A veces;Regularmente;A menudo;Todo el tiempo;;;;;;;
457;STEP_LABELED;fr_FR;Avez-vous déjà fait l'amour devant des témoins? ;4;;;;Jamais;Parfois;Régulièrement;Souvent;Tout le temps;;;;;;;
458;STEP_LABELED;en_US;Do you ever sleep in separate beds?;4;;;;never;often;all the time;once a week;;;;;;;;
458;STEP_LABELED;es_ES;¿Alguna vez duermen en camas separadas?;4;;;;nunca;a menudo;todo el tiempo;una vez a la semana;;;;;;;;
458;STEP_LABELED;fr_FR;Faites vous des fois lit à part ?;4;;;;jamais;souvent;tout le temps;1 fois / semaine;;;;;;;;
459;OPEN;en_US;What is the most money you have ever lost gambling in a single day?;8;;;;;;;;;;;;;;;
459;OPEN;es_ES;¿Cuál es la mayor cantidad de dinero que has perdido en un día jugando?;8;;;;;;;;;;;;;;;
459;OPEN;fr_FR;Quel est le montant maximum que vous avez perdu au jeu dans une journée ?;8;;;;;;;;;;;;;;;
460;STEP_LABELED;en_US;Do you like walking around naked at home?;8;;;;Never;Sometimes;Regularly;Very often;All the time;;;;;;;
460;STEP_LABELED;es_ES;¿Les gusta andar desnudos por casa?;8;;;;Nunca;A veces;Regularmente;Muy a menudo;Todo el tiempo;;;;;;;
460;STEP_LABELED;fr_FR;Aimez-vous vous promener nu(e) chez vous?;8;;;;Jamais;Parfois;Régulièrement;Très souvent;Tout le temps;;;;;;;
461;STEP_LABELED;en_US;How often do you have extramarital sex?;4;;;;Once a day;Once a week;Once a month;Once a year;Never;;;;;;;
461;STEP_LABELED;es_ES;¿Con qué frecuencia tienen relaciones sexuales extramatrimoniales?;4;;;;Una vez al día;Una vez a la semana;Una vez al mes;Una vez al año;Nunca;;;;;;;
461;STEP_LABELED;fr_FR;A quelle fréquence avez-vous des relations sexuelles extra-conjugales?;4;;;;Une fois par jour;Une fois par semaine;Une fois par mois;Une fois par an;Jamais;;;;;;;
462;STEP_LABELED;en_US;Do you often look at the buttocks of people around you?;7;;;;Never;Sometimes;Often;All the time;;;;;;;;
462;STEP_LABELED;es_ES;¿Suelen mirar el trasero de las personas que les rodean?;7;;;;Nunca;A veces;A menudo;Todo el tiempo;;;;;;;;
462;STEP_LABELED;fr_FR;Regardez-vous souvent les fesses des gens qui vous entourent ?;7;;;;Jamais;Parfois;Souvent;Tout le temps;;;;;;;;
463;STEP_LABELED;en_US;Have you ever been photographed naked?;4;;;;Never;Once;Regularly;Often;;;;;;;;
463;STEP_LABELED;es_ES;¿Alguna vez les han fotografiado desnudos?;4;;;;Nunca;Una vez;Regularmente;A menudo;;;;;;;;
463;STEP_LABELED;fr_FR;Vous êtes vous déjà fait photographier nu-e ?;4;;;;Jamais;Une fois;Régulièrement;Souvent;;;;;;;;
464;STEP_LABELED;en_US;Do you sing in the shower?;8;;;;Never;Sometimes;Regularly;Often;All the time;;;;;;;
464;STEP_LABELED;es_ES;¿Cantan en la ducha?;8;;;;Nunca;A veces;Regularmente;A menudo;Todo el tiempo;;;;;;;
464;STEP_LABELED;fr_FR;Chantez-vous sous la douche?;8;;;;Jamais;Parfois;Régulièrement;Souvent;Tout le temps;;;;;;;
465;CONTINUOUS;en_US;How many real friends do you think you have?;7;0;30;1;;;;;;;;;;;;
465;CONTINUOUS;es_ES;¿Cuántos amigos de verdad crees que tienes?;7;0;30;1;;;;;;;;;;;;
465;CONTINUOUS;fr_FR;Combien de véritables amis estimez-vous avoir ?;7;0;30;1;;;;;;;;;;;;
466;MULTIPLE_CHOICE;en_US;What is your general mood in the morning?;8;;;;Very positive;Rather positive;Rather negative;Very negative;;;;;;;;
466;MULTIPLE_CHOICE;es_ES;¿Cuál es tu estado de ánimo general por las mañanas?;8;;;;Muy positivo;Bastante positivo;Bastante negativo;Muy negativo;;;;;;;;
466;MULTIPLE_CHOICE;fr_FR;Quelle est votre humeur générale du matin ?;8;;;;Très positive;Plutôt Positive;Plutôt négative;Très négative;;;;;;;;
467;CONTINUOUS;en_US;How many times a day do you think about sex?;4;0;50;1;;;;;;;;;;;;
467;CONTINUOUS;es_ES;¿Cuántas veces al día piensas en sexo?;4;0;50;1;;;;;;;;;;;;
467;CONTINUOUS;fr_FR;Combien de fois pensez-vous au sexe par jour ?;4;0;50;1;;;;;;;;;;;;
468;STEP_LABELED;en_US;How often do you wash your sheets?;8;;;;Never;Once a year;Every 6 months;Every 2 months;Every month;Every week;;;;;;
468;STEP_LABELED;es_ES;¿Con qué frecuencia lavan las sábanas?;8;;;;Nunca;Una vez al año;Cada 6 meses;Cada 2 meses;Cada mes;Cada semana;;;;;;
468;STEP_LABELED;fr_FR;A quelle fréquence lavez-vous vos draps ?;8;;;;Jamais;Une fois par an;Tous les 6 mois;Tous les 2 mois;Tous les mois;Toutes les semaines;;;;;;
469;CONTINUOUS;en_US;How many times have you flirted with a stranger in your life?;4,7;0;30;1;;;;;;;;;;;;
469;CONTINUOUS;es_ES;¿Cuántas veces has coqueteado con un desconocido en tu vida?;4,7;0;30;1;;;;;;;;;;;;
469;CONTINUOUS;fr_FR;Combien de fois avez-vous flirté avec un(e) inconnu(e) dans votre vie ?;4,7;0;30;1;;;;;;;;;;;;
470;STEP_LABELED;en_US;Have you ever slept with an ex?;4;;;;Never;Once;Regularly;Often;All the time;;;;;;;
470;STEP_LABELED;es_ES;¿Alguna vez has vuelto a acostarte con un ex?;4;;;;Nunca;Una vez;Regularmente;A menudo;Todo el tiempo;;;;;;;
470;STEP_LABELED;fr_FR;Avez-vous déjà recoucher avec un ou une ex ?;4;;;;Jamais;Une fois;Régulièrement;Souvent;Tout le temps;;;;;;;
471;STEP_LABELED;en_US;Has other people's happiness ever annoyed you? ;9;;;;Never;Sometimes;Regularly;Often;All the time;;;;;;;
471;STEP_LABELED;es_ES;¿Te ha molestado alguna vez la felicidad de los demás? ;9;;;;Nunca;A veces;Regularmente;A menudo;Todo el tiempo;;;;;;;
471;STEP_LABELED;fr_FR;Le bonheur des autres vous a-t-il déjà enervé? ;9;;;;Jamais;Parfois;Régulièrement;Souvent;Tout le temps;;;;;;;
472;STEP_LABELED;en_US;Do your friends' problems annoy you?;7;;;;Never;Sometimes;Often;Clearly;;;;;;;;
472;STEP_LABELED;es_ES;¿Te molestan los problemas de tus amigos?;7;;;;Nunca;A veces;A menudo;Claramente;;;;;;;;
472;STEP_LABELED;fr_FR;Est-ce que les problèmes de vos amis vous agacent ?;7;;;;Jamais;Parfois;Souvent;Clairement;;;;;;;;
473;STEP_LABELED;en_US;Do you ever cry with happiness?;9;;;;Never;Rarely;It happens;Often;All the time;;;;;;;
473;STEP_LABELED;es_ES;¿Alguna vez lloras de felicidad?;9;;;;Nunca;Rara vez;Sucede;A menudo;Todo el tiempo;;;;;;;
473;STEP_LABELED;fr_FR;Pleurez-vous des fois de bonheur ?;9;;;;Jamais;Rarement;Ca arrive;Souvent;Tout le temps;;;;;;;
474;STEP_LABELED;en_US;Have you ever been on television?;6;;;;Never;Once;Several times;It's my job;;;;;;;;
474;STEP_LABELED;es_ES;¿Has salido alguna vez en televisión?;6;;;;Nunca;Una vez;Varias veces;Es mi trabajo;;;;;;;;
474;STEP_LABELED;fr_FR;Etes-vous déjà passé à la télévision?;6;;;;Jamais;Une fois;Plusieurs fois;C'est mon métier;;;;;;;;
475;STEP_LABELED;en_US;Have you ever consulted a psychic?;1,8;;;;Never;Sometimes;Regularly;Often;All the time;;;;;;;
475;STEP_LABELED;es_ES;¿Alguna vez has consultado a una vidente?;1,8;;;;Nunca;A veces;Regularmente;A menudo;Todo el tiempo;;;;;;;
475;STEP_LABELED;fr_FR;Avez-vous déjà consulté une voyante?;1,8;;;;Jamais;Parfois;Régulièrement;Souvent;Tout le temps;;;;;;;
476;STEP_LABELED;en_US;Have you ever rejoiced in other people's misfortunes? ;9;;;;Never;Sometimes;Regularly;Often;All the time;;;;;;;
476;STEP_LABELED;es_ES;¿Alguna vez te has alegrado de las desgracias ajenas? ;9;;;;Nunca;A veces;Regularmente;A menudo;Todo el tiempo;;;;;;;
476;STEP_LABELED;fr_FR;Vous êtes-vous déjà réjoui des malheurs des autres? ;9;;;;Jamais;Parfois;Régulièrement;Souvent;Tout le temps;;;;;;;
477;STEP_LABELED;en_US;Do you ever go without underwear? ;5,8;;;;Never;Sometimes;Regularly;Often;All the time;;;;;;;
477;STEP_LABELED;es_ES;¿Alguna vez no llevas ropa interior? ;5,8;;;;Nunca;A veces;Regularmente;A menudo;Todo el tiempo;;;;;;;
477;STEP_LABELED;fr_FR;Vous arrive t-il de ne pas porter de sous-vêtements? ;5,8;;;;Jamais;Parfois;Régulièrement;Souvent;Tout le temps;;;;;;;
478;STEP_LABELED;en_US;If you had to rate a dog's intelligence, what would you say?;3,8;;;;They have no form of intelligence;As smart as a newborn;As smart as a one-week-old baby;As smart as a one-month-old baby;As smart as a one-year-old child;As smart as a three-year-old child;As smart as a five-year-old child;As smart as a ten-year-old child;As smart as an adult man;;;
478;STEP_LABELED;es_ES;Si tuvieras que evaluar la inteligencia de un perro, dirías que;3,8;;;;No tienen forma de inteligencia;Tan inteligente como un recién nacido;Tan inteligente como un bebé de una semana;Tan inteligente como un bebé de un mes;Tan inteligente como un niño de un año;Tan inteligente como un niño de tres años;Tan inteligente como un niño de cinco años;Tan inteligente como un niño de diez años;Tan inteligente como un hombre adulto;;;
478;STEP_LABELED;fr_FR;Si vous deviez estimer l'intelligence d'un chien, vous diriez;3,8;;;;Ils ne disposent pas de forme d'intelligence;Aussi intelligent qu'un nouveau né;Aussi intelligent qu'un bébé d'une semaine;Aussi intelligent qu'un bébé d'1 mois;Aussi intelligent qu'un enfant d'1 an;Aussi intelligent qu'un enfant de 3 ans;Aussi intelligent qu'un enfant de 5 ans;Aussi intelligent qu'un enfant de 10 ans;Aussi intelligent qu'un homme adulte;;;
479;STEP_LABELED;en_US;Have you ever caused serious damage through clumsiness?;8;;;;Never;Once;Regularly;Often;All the time;;;;;;;
479;STEP_LABELED;es_ES;¿Alguna vez has causado grandes daños por torpeza?;8;;;;Nunca;Una vez;Regularmente;A menudo;Todo el tiempo;;;;;;;
479;STEP_LABELED;fr_FR;Avez-vous déjà causé de gros dégâts par maladresse?;8;;;;Jamais;Une fois;Régulièrement;Souvent;Tout le temps;;;;;;;
480;STEP_LABELED;en_US;Do you finish what you start?;9;;;;Never;Sometimes;Often;All the time;;;;;;;;
480;STEP_LABELED;es_ES;¿Terminas lo que empiezas?;9;;;;Nunca;A veces;A menudo;Todo el tiempo;;;;;;;;
480;STEP_LABELED;fr_FR;Finissez-vous ce que vous commencez ?;9;;;;Jamais;Parfois;Souvent;Tout le temps;;;;;;;;
481;STEP_LABELED;en_US;How often do you call your parents?;7;;;;Every day;Once a week;Twice a month;Once a month;Once every two months;Once a year;never;;;;;
481;STEP_LABELED;es_ES;¿Con qué frecuencia llamas a tus padres?;7;;;;Todos los días;Una vez a la semana;Dos veces al mes;Una vez al mes;Una vez cada dos meses;Una vez al año;nunca;;;;;
481;STEP_LABELED;fr_FR;A quelle fréquence appelez-vous vos parents ?;7;;;;Tous les jours;Une fois par semaine;Deux fois par mois;Une fois par mois;Une fois tous les deux mois;Une fois par an;jamais;;;;;
482;STEP_LABELED;en_US;How often do you go to church or temple?;1,8;;;;Once a day;Twice a week;Once a week;Once a month;Once a year;Never;;;;;;
482;STEP_LABELED;es_ES;¿Cuántas veces vas al templo o a la iglesia?;1,8;;;;Una vez al día;Dos veces a la semana;Una vez a la semana;Una vez al mes;Una vez al año;Nunca;;;;;;
482;STEP_LABELED;fr_FR;Combien de fois allez-vous au temple ou à l'église?;1,8;;;;Une fois par jour;Deux fois par semaine;Une fois par semaine;Une fois par mois;Une fois par an;Jamais;;;;;;
483;STEP_LABELED;en_US;Have you ever broken up with someone because you met someone new?;4;;;;Never;Once;Regularly;Often;All the time;;;;;;;
483;STEP_LABELED;es_ES;¿Alguna vez has roto con alguien porque conociste a otra persona?;4;;;;Nunca;Una vez;Regularmente;A menudo;Todo el tiempo;;;;;;;
483;STEP_LABELED;fr_FR;Avez-vous déjà rompu à cause d'une nouvelle rencontre?;4;;;;Jamais;Une fois;Régulièrement;Souvent;Tout le temps;;;;;;;
484;CONTINUOUS;en_US;How many friends did you have as a child?;7;0;30;1;;;;;;;;;;;;
484;CONTINUOUS;es_ES;¿Cuántos amigos tenías en tu infancia?;7;0;30;1;;;;;;;;;;;;
484;CONTINUOUS;fr_FR;Combien d'amis aviez-vous dans votre enfance ?;7;0;30;1;;;;;;;;;;;;
485;STEP_LABELED;en_US;Do you feel lonely in life?;7,9;;;;Never;Sometimes;Often;Too often;All the time;;;;;;;
485;STEP_LABELED;es_ES;¿Te sientes solo/a en la vida?;7,9;;;;Nunca;A veces;A menudo;Demasiado a menudo;Todo el tiempo;;;;;;;
485;STEP_LABELED;fr_FR;Vous sentez-vous seul(e) dans la vie ?;7,9;;;;Jamais;Parfois;Souvent;Trop souvent;Tout le temps;;;;;;;
486;STEP_LABELED;en_US;Do you lie?;9;;;;Never;Sometimes;Regularly;Often;All the time;;;;;;;
486;STEP_LABELED;es_ES;¿Mientes?;9;;;;Nunca;A veces;Regularmente;A menudo;Todo el tiempo;;;;;;;
486;STEP_LABELED;fr_FR;Mentez-vous?;9;;;;Jamais;Parfois;Régulièrement;Souvent;Tout le temps;;;;;;;
487;STEP_LABELED;en_US;Have you ever been to a sex shop?;4,8;;;;Never;Once;Regularly;Often;;;;;;;;
487;STEP_LABELED;es_ES;¿Alguna vez has ido a un sex shop?;4,8;;;;Nunca;Una vez;Regularmente;A menudo;;;;;;;;
487;STEP_LABELED;fr_FR;Etes-vous déjà allé dans un sexe shop?;4,8;;;;Jamais;Une fois;Régulièrement;Souvent;;;;;;;;
488;CONTINUOUS;en_US;How many hours do you watch TV per day?;8;0;24;1;;;;;;;;;;;;
488;CONTINUOUS;es_ES;¿Cuántas horas ves la televisión al día?;8;0;24;1;;;;;;;;;;;;
488;CONTINUOUS;fr_FR;Combien d'heures regardez-vous la télévision par jour ?;8;0;24;1;;;;;;;;;;;;
489;STEP_LABELED;en_US;How much money would it take to convince you to sleep with anyone?;4,9;;;;I would do it for free;100;200;500;1000;10000;50000;100000;1000000;Never in my life!;;
489;STEP_LABELED;es_ES;¿Qué cantidad de dinero te convencería para acostarte con cualquiera?;4,9;;;;Lo haría gratis;100;200;500;1000;10000;50000;100000;1000000;¡Nunca en mi vida!;;
489;STEP_LABELED;fr_FR;Quel montant vous convaincrait de coucher avec n'importe qui ?;4,9;;;;Je le ferai gratuitement;100;200;500;1000;10000;50000;100000;1000000;Jamais de la vie! ;;
490;STEP_LABELED;en_US;How many times a week do you have sex?;4;;;;Several times a day;Once a day;Several times a week;Once a week;Several times a month;Once a month;Never;;;;;
490;STEP_LABELED;es_ES;¿Cuántas veces a la semana tienes relaciones sexuales?;4;;;;Varias veces al día;Una vez al día;Varias veces a la semana;Una vez a la semana;Varias veces al mes;Una vez al mes;Nunca;;;;;
490;STEP_LABELED;fr_FR;Combien de fois par semaine faites-vous l'amour?;4;;;;Plusieurs fois par jour;Une fois par jour;Plusieurs fois par semaine;Une fois par semaine;Plusieurs fois par mois;Une fois par mois;Jamais;;;;;
491;STEP_LABELED;en_US;Do you think science will be able to stop human aging? ;3;;;;Impossible;Yes, in 5 years;Yes, in 10 years;Yes, in 50 years;Yes, in 100 years;Yes, but in more than 100 years;;;;;;
491;STEP_LABELED;es_ES;¿Crees que la ciencia será capaz de detener el envejecimiento humano? ;3;;;;Imposible;Sí, en 5 años;Sí, en 10 años;Sí, en 50 años;Sí, en 100 años;Sí, pero en más de 100 años;;;;;;
491;STEP_LABELED;fr_FR;Pensez-vous que la science sera en capacité de stopper le vieillissement de l'homme ? ;3;;;;Impossible;Oui, dans 5 ans;Oui, dans 10 ans;Oui, dans 50 ans;Oui, dans 100 ans;Oui, mais dans plus de 100 ans;;;;;;
492;STEP_LABELED;en_US;Have you ever slept with someone you didn't really like? ;4;;;;Never;Once;Regularly;Often;All the time;;;;;;;
492;STEP_LABELED;es_ES;¿Alguna vez te has acostado  con alguien que no te gustaba realmente? ;4;;;;Nunca;Una vez;Regularmente;A menudo;Todo el tiempo;;;;;;;
492;STEP_LABELED;fr_FR;Avez-vous déjà couché  avec quelqu'un qui ne vous plaisait pas vraiment? ;4;;;;Jamais;Une fois;Régulièrement;Souvent;Tout le temps;;;;;;;
493;STEP_LABELED;en_US;Have you ever slept with someone on the first date?;4;;;;Never;Once;Regularly;Often;All the time;;;;;;;
493;STEP_LABELED;es_ES;¿Alguna vez te has acostado con alguien la primera noche?;4;;;;Nunca;Una vez;Regularmente;A menudo;Todo el tiempo;;;;;;;
493;STEP_LABELED;fr_FR;Avez-vous déjà couché le premier soir?;4;;;;Jamais;Une fois;Régulièrement;Souvent;Tout le temps;;;;;;;
494;STEP_LABELED;en_US;How many sexual partners have you had in your life?;4;;;;Zero;Less than 3;Between 3 and 5;Between 5 and 10;Between 10 and 20;Between 20 and 50;More than 50;;;;;
494;STEP_LABELED;es_ES;¿Cuántas parejas sexuales has tenido en tu vida?;4;;;;Cero;Menos de 3;Entre 3 y 5;Entre 5 y 10;Entre 10 y 20;Entre 20 y 50;Más de 50;;;;;
494;STEP_LABELED;fr_FR;Combien de partenaires sexuels avez-vous eu dans votre vie ?;4;;;;Zero;Moins de 3;Entre 3 et 5;Entre 5 et 10;Entre 10 et 20;Entre 20 et 50;Plus de 50;;;;;
495;STEP_LABELED;en_US;Have you ever said “I love you” without really meaning it?;4,9;;;;Never;Sometimes;Regularly;Often;All the time;;;;;;;
495;STEP_LABELED;es_ES;¿Alguna vez has dicho «te quiero» sin sentirlo realmente?;4,9;;;;Nunca;A veces;Regularmente;A menudo;Todo el tiempo;;;;;;;
495;STEP_LABELED;fr_FR;"Avez-vous déjà dit ""je t'aime"" sans vraiment le penser?";4,9;;;;Jamais;Parfois;Régulièrement;Souvent;Tout le temps;;;;;;;
496;STEP_LABELED;en_US;How often do you wash? ;8;;;;Once a month;Once a week;Twice a week;Once a day;Twice a day;As much as possible;;;;;;
496;STEP_LABELED;es_ES;¿Con qué frecuencia te lavas? ;8;;;;Una vez al mes;Una vez a la semana;Dos veces a la semana;Una vez al día;Dos veces al día;Tanto como sea posible;;;;;;
496;STEP_LABELED;fr_FR;A quelle fréquence vous lavez-vous? ;8;;;;1 fois par mois;1 fois par semaine;2 fois par semaine;1 fois par jour;2 fois par jour;Autant que possible;;;;;;
497;CONTINUOUS;en_US;How many hours do you use your smartphone per day?;8;0;24;1;;;;;;;;;;;;
497;CONTINUOUS;es_ES;¿Cuántas horas utilizas tu smartphone al día?;8;0;24;1;;;;;;;;;;;;
497;CONTINUOUS;fr_FR;Combien d'heures utilisez-vous votre smartphone par jour ?;8;0;24;1;;;;;;;;;;;;
498;STEP_LABELED;en_US;Have you ever seriously wished someone dead?;9;;;;Never;Sometimes;Regularly;Very often;All the time;;;;;;;
498;STEP_LABELED;es_ES;¿Alguna vez has deseado seriamente la muerte de alguien?;9;;;;Nunca;A veces;Regularmente;Muy a menudo;Todo el tiempo;;;;;;;
498;STEP_LABELED;fr_FR;Avez-vous déjà sérieusement souhaité la mort de quelqu'un?;9;;;;Jamais;Parfois;Régulièrement;Très souvent;Tout le temps;;;;;;;
499;STEP_LABELED;en_US;Have you ever felt truly ashamed of yourself after a night out?;8,9;;;;Never;Sometimes;Regularly;Very often;All the time;;;;;;;
499;STEP_LABELED;es_ES;¿Alguna vez te has sentido realmente avergonzado después de una noche de fiesta?;8,9;;;;Nunca;Una vez;Regularmente;A menudo;Todo el tiempo;;;;;;;
